rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,-1,-1,-1
199,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,-1,-1,-1
198,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,4,4,4
197,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,2,2,2
196,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,4,3,6
195,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
194,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,3,7,7
193,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,3,3,3
192,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,2,2,2
191,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,2,2,2
190,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,2,3,2
189,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,5
188,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,-1,-1,-1
187,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,3,-1,3
186,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,8,11,8
185,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,-1,-1,-1
184,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,-1,-1,-1
183,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,-1,-1,-1
182,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
181,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,4,4,4
180,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,-1,-1,-1
179,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
178,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,4,-1,4
177,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,6,2,2
176,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,3
175,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
174,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,4,4,12
173,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,4,4,4
172,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,3,-1,3
171,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,4,4,4
170,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,2,2,2
169,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,4,-1,6
168,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,5,3
167,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,3
166,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
165,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,2,2,2
164,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,2,2,2
163,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,8,11,-1
162,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
161,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,3,3,3
160,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,-1,-1,-1
159,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,2,2,2
158,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,4,4,4
157,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,2,2,3
156,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,3,-1,3
155,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,3
154,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,5,3,5
153,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
152,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,2,4,2
151,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,-1,-1,-1
150,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,2,2,2
149,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,4,4,4
148,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,2,2,2
147,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,3,6,7
146,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,3
145,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
144,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,-1,-1,-1
143,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
142,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,-1,-1,-1
141,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,3,3,3
140,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,6,-1,4
139,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
138,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,5,3,7
137,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,4,4,4
136,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,3
135,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,4,4,4
134,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,2,2,2
133,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,2,2,2
132,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
131,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
130,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,8,3
129,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,3,3,3
128,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,2,2,2
127,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,5,3,3
126,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,4,10,4
125,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,2,2,2
124,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,4,3,4
123,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,3,3,3
122,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,5,7,5
121,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,3,3,3
120,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,5,5,5
119,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,2,2,2
118,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,-1,-1,-1
117,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,3
116,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,11,5,-1
115,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
114,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,-1,-1,-1
113,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,3,3,3
112,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,3
111,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,3
110,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,2,2,2
109,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,-1,-1,-1
108,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,2,3,2
107,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,6,3,3
106,25,56,graphml/AttMpls.graphml,3,10,20,random,-1,-1,-1,-1
105,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,3,-1,3
104,25,56,graphml/AttMpls.graphml,5,10,40,random,-1,-1,-1,-1
103,25,56,graphml/AttMpls.graphml,4,10,30,random,-1,3,-1,3
102,25,56,graphml/AttMpls.graphml,2,10,10,random,-1,3,3,3
