rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,12,4,4
199,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
198,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
197,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,10,10,13
196,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,-1,-1,-1
195,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
194,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
193,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,3,2
192,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,3,3,3
191,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,2,2
190,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,6,-1,6
189,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,8,8,5
188,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,8,4,10
187,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,3,3,3
186,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
185,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,-1,-1,-1
184,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,5,3
183,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
182,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
181,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
180,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,2,2,2
179,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,7,10,8
178,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
177,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
176,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,12,-1,15
175,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
174,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,3,8,7
173,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,6,-1,6
172,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,2,2,2
171,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,2,2
170,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,10,9,6
169,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
168,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,4,4
167,25,56,graphml/AttMpls.graphml,5,8,32,random,-1,2,2,2
166,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
165,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
164,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,11,3,3
163,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,3,3,3
162,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,5,3,3
161,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,3,-1,3
160,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
159,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,8,4,4
158,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,3,2
157,25,56,graphml/AttMpls.graphml,5,8,32,random,-1,4,2,3
156,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,3,2
155,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,5,5,-1
154,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
153,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
152,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,8,4
151,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,4,2
150,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
149,25,56,graphml/AttMpls.graphml,5,8,32,random,-1,2,2,2
148,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
147,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,-1,-1,-1
146,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
145,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,7,7,3
144,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,3,2
143,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,3,5,5
142,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
141,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,7,3,3
140,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,3,2
139,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,7,7,-1
138,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,3,2
137,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,5,4,5
136,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,3,2
135,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
134,25,56,graphml/AttMpls.graphml,5,8,32,random,-1,4,3,2
133,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
132,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
131,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,6,4,6
130,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,6,-1,6
129,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,4,4
128,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,4,4,6
127,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,4,4
126,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,4,4
125,25,56,graphml/AttMpls.graphml,5,8,32,random,-1,15,-1,5
124,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
123,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,14,4
122,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,-1,-1,-1
121,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,3,4,3
120,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,4,2
119,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,5,6,5
118,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,4,4
117,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
116,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,4,4
115,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
114,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,5,3,7
113,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
112,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
111,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,-1,-1,-1
110,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
109,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
108,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,16,10,-1
107,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,2,2,2
106,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,12,4
105,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,4,6,5
104,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,6,10,6
103,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,4,4
102,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,2,2
101,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,3,3,3
100,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
99,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,2,2,2
98,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,2,2
97,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,7,4
96,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,3,3,5
95,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,2,2
94,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,4,4
93,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
92,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
91,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,3,3,3
90,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
89,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,3,3,3
88,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,12,12,-1
87,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
86,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
85,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,-1,-1,-1
84,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
83,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
82,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
81,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
80,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,-1,-1,-1
79,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
78,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,-1,-1,-1
77,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,4,-1,-1
76,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,5,5,5
75,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,4,-1,4
74,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
73,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,3,7,3
72,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,3,3,3
71,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,2,2,2
70,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,6,2
69,25,56,graphml/AttMpls.graphml,5,8,32,random,-1,2,4,2
68,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
67,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,2,3,2
66,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,3,2
65,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,3,12,3
64,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,3,3
63,25,56,graphml/AttMpls.graphml,3,8,16,random,-1,-1,-1,-1
62,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,3,10,3
61,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,7,5,7
60,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,9,5,9
59,25,56,graphml/AttMpls.graphml,2,8,8,random,-1,2,2,2
58,25,56,graphml/AttMpls.graphml,4,8,24,random,-1,-1,-1,-1
57,25,56,graphml/AttMpls.graphml,5,8,32,random,-1,2,3,2
