rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
199,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
198,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,3,3,3
197,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,4,5,4
196,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
195,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
194,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,3,3,-1
193,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,3,-1,6
192,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,4,4,-1
191,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
190,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
189,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
188,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,4,4,4
187,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
186,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
185,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
184,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
183,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
182,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
181,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
180,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
179,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
178,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
177,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
176,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
175,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
174,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,2,2,2
173,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,2,2,2
172,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
171,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
170,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,6,7,5
169,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
168,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,4,4,4
167,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,-1,-1,-1
166,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,3,-1,3
165,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
164,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,25,19,-1
163,25,56,graphml/AttMpls.graphml,3,21,42,random,-1,-1,-1,-1
162,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,4,4,4
161,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,3,3,3
160,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,4,-1,4
159,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,2,2,2
158,25,56,graphml/AttMpls.graphml,2,21,21,random,-1,3,3,3
