rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
199,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,4,4
198,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,2,2,2
197,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
196,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
195,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
194,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,2,2,2
193,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,4,4
192,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
191,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
190,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
189,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
188,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
187,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,11,3,3
186,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,4,4
185,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
184,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
183,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
182,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
181,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,2,6,2
180,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
179,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
178,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
177,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
176,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,6,-1,6
175,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
174,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
173,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
172,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,5,7,35
171,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
170,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
169,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
168,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,3,3,3
167,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
166,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
165,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
164,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
163,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
162,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
161,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
160,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
159,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,2,2,2
158,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
157,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,3,3,3
156,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,4,4
155,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
154,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
153,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,3,3,3
152,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,3,3,3
151,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
150,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
149,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
148,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
147,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
146,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
145,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
144,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,-1,-1,-1
143,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
142,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,-1,4
141,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,4,-1
140,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,3,3,3
139,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,-1,4
138,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,3,3,3
137,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,4,-1
136,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,2,2,2
135,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,7,6
134,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
133,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,4,4,4
132,25,56,graphml/AttMpls.graphml,2,22,22,random,-1,6,4,-1
131,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
130,25,56,graphml/AttMpls.graphml,3,22,44,random,-1,-1,-1,-1
