rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,6,6,6
199,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,7,7,7
198,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,6,6,6
197,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,11,11,11
196,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,10,10,10
195,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,11,11,11
194,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,-1,-1,-1
193,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,5,5,5
192,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,9,9,9
191,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,6,6,6
190,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,11,11,11
189,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,4,4,4
188,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,5,5,8
187,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,5,5,5
186,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,9,9,9
185,93,103,graphml/Oteglobe.graphml,3,12,24,random,-1,-1,-1,-1
184,93,103,graphml/Oteglobe.graphml,4,12,36,random,-1,3,3,3
183,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,2,2,2
182,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,7,8,7
181,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,6,6,6
180,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,-1,-1,-1
179,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,7,7,7
178,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,10,10,10
177,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,7,7,7
176,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,9,9,9
175,93,103,graphml/Oteglobe.graphml,1,12,0,random,-1,12,12,12
174,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,6,6,6
173,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,-1,-1,-1
172,93,103,graphml/Oteglobe.graphml,2,12,12,random,-1,8,10,8
