rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,93,103,graphml/Oteglobe.graphml,3,11,22,random,-1,-1,-1,-1
199,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,5,5,5
198,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,10,10,10
197,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,11,11,11
196,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,6,6,6
195,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,-1,-1,-1
194,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,7,-1,7
193,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,8,8,8
192,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,3,3,3
191,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,7,7,7
190,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,9,9,9
189,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,7,7,7
188,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,6,6,6
187,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,6,6,6
186,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,8,8,8
185,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,-1,-1,-1
184,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,7,7,7
183,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,-1,-1,-1
182,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,7,7,7
181,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,8,8,8
180,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,5,5,5
179,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,4,4,4
178,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,9,-1,9
177,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,2,2,2
176,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,4,4,4
175,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,-1,-1,-1
174,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,6,6,6
173,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,6,6,6
172,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,2,2,2
171,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,9,9,9
170,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,56,-1,14
169,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,9,9,9
168,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,4,4,4
167,93,103,graphml/Oteglobe.graphml,3,11,22,random,-1,5,5,5
166,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,4,4,4
165,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,5,5,5
164,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,5,5,5
163,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,8,8,8
162,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,6,6,6
161,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,3,3,3
160,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,5,5,5
159,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,29,20,31
158,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,8,8,8
157,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,-1,-1,-1
156,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,3,3,3
155,93,103,graphml/Oteglobe.graphml,3,11,22,random,-1,2,2,2
154,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,11,11,11
153,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,11,11,11
152,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,-1,-1,-1
151,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,-1,-1,-1
150,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,16,-1,18
149,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,9,9,9
148,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,5,5,5
147,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,11,11,11
146,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,15,16,15
145,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,6,6,6
144,93,103,graphml/Oteglobe.graphml,2,11,11,random,-1,-1,-1,-1
143,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,9,9,9
142,93,103,graphml/Oteglobe.graphml,1,11,0,random,-1,9,9,9
