rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
158,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,5,5,5
157,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,8,8,8
156,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
155,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
154,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
153,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.8;-0.3,-1,-1,-1
152,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.8;-0.3,-1,-1,-1
151,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,5,5,5
150,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.8;-0.3,6,6,6
149,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.8;-0.3,-1,-1,-1
148,93,103,graphml/Oteglobe.graphml,2,,9,clustered,0.8;-0.3,-1,-1,-1
147,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
146,93,103,graphml/Oteglobe.graphml,2,,21,clustered,0.8;-0.3,-1,-1,-1
145,93,103,graphml/Oteglobe.graphml,2,,9,clustered,0.8;-0.3,9,9,9
144,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,-1,-1,-1
143,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.8;-0.3,-1,-1,-1
142,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
141,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,4,4,4
140,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
139,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
138,93,103,graphml/Oteglobe.graphml,1,,12,clustered,0.8;-0.3,-1,-1,-1
137,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
136,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
135,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,-1,-1,-1
134,93,103,graphml/Oteglobe.graphml,1,,10,clustered,0.8;-0.3,-1,-1,-1
133,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
132,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
131,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
130,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,-1,-1,-1
129,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,34,30,38
128,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.8;-0.3,-1,-1,-1
127,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
126,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
125,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
124,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
123,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
122,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,-1,-1,-1
121,93,103,graphml/Oteglobe.graphml,3,,9,clustered,0.8;-0.3,-1,-1,-1
120,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.8;-0.3,-1,-1,-1
119,93,103,graphml/Oteglobe.graphml,2,,11,clustered,0.8;-0.3,-1,-1,-1
118,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
117,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
116,93,103,graphml/Oteglobe.graphml,2,,22,clustered,0.8;-0.3,-1,-1,-1
115,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,-1,-1,-1
114,93,103,graphml/Oteglobe.graphml,1,,15,clustered,0.8;-0.3,-1,-1,-1
113,93,103,graphml/Oteglobe.graphml,2,,12,clustered,0.8;-0.3,20,-1,50
112,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
111,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.8;-0.3,-1,-1,-1
110,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
109,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
108,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
107,93,103,graphml/Oteglobe.graphml,1,,7,clustered,0.8;-0.3,7,7,7
106,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.8;-0.3,-1,-1,-1
105,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,-1,-1,-1
104,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,-1,-1,-1
103,93,103,graphml/Oteglobe.graphml,1,,16,clustered,0.8;-0.3,-1,-1,-1
102,93,103,graphml/Oteglobe.graphml,2,,11,clustered,0.8;-0.3,-1,-1,-1
101,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
100,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
99,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
98,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.8;-0.3,-1,-1,-1
97,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.8;-0.3,7,7,7
96,93,103,graphml/Oteglobe.graphml,1,,9,clustered,0.8;-0.3,-1,-1,-1
95,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
94,93,103,graphml/Oteglobe.graphml,2,,9,clustered,0.8;-0.3,-1,-1,-1
93,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
92,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
91,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
90,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,-1,-1,-1
89,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.8;-0.3,3,3,3
88,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,9,9,9
87,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
86,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.8;-0.3,-1,-1,-1
85,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,7,5,7
84,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,-1,-1,-1
83,93,103,graphml/Oteglobe.graphml,1,,8,clustered,0.8;-0.3,2,2,2
82,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.8;-0.3,-1,-1,-1
81,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
80,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
79,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,-1,-1,-1
78,93,103,graphml/Oteglobe.graphml,1,,8,clustered,0.8;-0.3,-1,-1,-1
77,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.8;-0.3,-1,-1,-1
76,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,-1,-1,-1
75,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
74,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
73,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
72,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.8;-0.3,5,5,5
71,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,30,25,44
70,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,-1,-1,-1
69,93,103,graphml/Oteglobe.graphml,2,,9,clustered,0.8;-0.3,-1,-1,-1
68,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
67,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
66,93,103,graphml/Oteglobe.graphml,1,,8,clustered,0.8;-0.3,-1,-1,-1
65,93,103,graphml/Oteglobe.graphml,3,,10,clustered,0.8;-0.3,30,12,12
64,93,103,graphml/Oteglobe.graphml,1,,10,clustered,0.8;-0.3,-1,-1,-1
63,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
62,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.8;-0.3,-1,-1,-1
61,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
60,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.8;-0.3,-1,-1,-1
59,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.8;-0.3,-1,-1,-1
58,93,103,graphml/Oteglobe.graphml,2,,12,clustered,0.8;-0.3,-1,-1,-1
57,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
56,93,103,graphml/Oteglobe.graphml,1,,7,clustered,0.8;-0.3,-1,-1,-1
55,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
54,93,103,graphml/Oteglobe.graphml,1,,8,clustered,0.8;-0.3,-1,-1,-1
53,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
52,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
51,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,-1,-1,-1
50,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
49,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.8;-0.3,-1,-1,-1
48,93,103,graphml/Oteglobe.graphml,3,,14,clustered,0.8;-0.3,-1,-1,-1
47,93,103,graphml/Oteglobe.graphml,1,,10,clustered,0.8;-0.3,-1,-1,-1
46,93,103,graphml/Oteglobe.graphml,1,,22,clustered,0.8;-0.3,-1,-1,-1
45,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,-1,-1,-1
44,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.8;-0.3,-1,-1,-1
43,93,103,graphml/Oteglobe.graphml,2,,11,clustered,0.8;-0.3,-1,-1,-1
42,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
41,93,103,graphml/Oteglobe.graphml,2,,12,clustered,0.8;-0.3,-1,-1,-1
40,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
39,93,103,graphml/Oteglobe.graphml,1,,11,clustered,0.8;-0.3,-1,-1,-1
38,93,103,graphml/Oteglobe.graphml,2,,9,clustered,0.8;-0.3,58,29,58
37,93,103,graphml/Oteglobe.graphml,1,,10,clustered,0.8;-0.3,-1,-1,-1
36,93,103,graphml/Oteglobe.graphml,1,,8,clustered,0.8;-0.3,37,17,-1
35,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
34,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
33,93,103,graphml/Oteglobe.graphml,1,,10,clustered,0.8;-0.3,-1,-1,-1
32,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,-1,-1,-1
31,93,103,graphml/Oteglobe.graphml,2,,21,clustered,0.8;-0.3,3,3,3
30,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,5,5,5
29,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,20,17,20
28,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,-1,-1,-1
27,93,103,graphml/Oteglobe.graphml,1,,14,clustered,0.8;-0.3,29,19,29
26,93,103,graphml/Oteglobe.graphml,1,,9,clustered,0.8;-0.3,-1,-1,-1
25,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,7,-1,7
24,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.8;-0.3,-1,-1,-1
23,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
22,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
21,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
20,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.8;-0.3,-1,-1,-1
19,93,103,graphml/Oteglobe.graphml,2,,20,clustered,0.8;-0.3,-1,-1,-1
18,93,103,graphml/Oteglobe.graphml,2,,22,clustered,0.8;-0.3,-1,-1,-1
17,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
16,93,103,graphml/Oteglobe.graphml,3,,18,clustered,0.8;-0.3,-1,-1,-1
15,93,103,graphml/Oteglobe.graphml,2,,12,clustered,0.8;-0.3,-1,-1,-1
14,93,103,graphml/Oteglobe.graphml,1,,6,clustered,0.8;-0.3,-1,-1,-1
13,93,103,graphml/Oteglobe.graphml,2,,11,clustered,0.8;-0.3,-1,-1,-1
12,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,-1,-1,-1
11,93,103,graphml/Oteglobe.graphml,3,,11,clustered,0.8;-0.3,-1,-1,-1
10,93,103,graphml/Oteglobe.graphml,2,,9,clustered,0.8;-0.3,-1,-1,-1
9,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
8,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.8;-0.3,-1,-1,-1
7,93,103,graphml/Oteglobe.graphml,2,,11,clustered,0.8;-0.3,-1,-1,-1
6,93,103,graphml/Oteglobe.graphml,2,,6,clustered,0.8;-0.3,57,26,63
5,93,103,graphml/Oteglobe.graphml,2,,7,clustered,0.8;-0.3,7,7,7
4,93,103,graphml/Oteglobe.graphml,1,,9,clustered,0.8;-0.3,-1,-1,-1
3,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.8;-0.3,-1,-1,-1
2,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,2,2,2
1,93,103,graphml/Oteglobe.graphml,2,,10,clustered,0.8;-0.3,-1,-1,-1
