rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
160,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
159,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
158,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,8,31,8
157,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
156,93,103,graphml/Oteglobe.graphml,3,,4,clustered,0.6;-0.3,7,20,7
155,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,11,11,11
154,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,33,21,33
153,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,38,-1,-1
152,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,11,11,11
151,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
150,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
149,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
148,93,103,graphml/Oteglobe.graphml,3,,5,clustered,0.6;-0.3,10,10,10
147,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
146,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
145,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
144,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
143,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,8,8,8
142,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,8,8,8
141,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
140,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,5,5,5
139,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,9,11,9
138,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,12,12,12
137,93,103,graphml/Oteglobe.graphml,3,,4,clustered,0.6;-0.3,3,5,3
136,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
135,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,10,10,10
134,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,-1,-1,-1
133,93,103,graphml/Oteglobe.graphml,1,,9,clustered,0.6;-0.3,-1,-1,-1
132,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,3,3,3
131,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,3,3,3
130,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,12,14,12
129,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
128,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,7,7,7
127,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,9,9,9
126,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,10,10,10
125,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,2,2,2
124,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
123,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,11,11,11
122,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,36,40,8
121,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,13,18,13
120,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,4,9,4
119,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,11,11,11
118,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,3,3,3
117,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,7,7,7
116,93,103,graphml/Oteglobe.graphml,2,,8,clustered,0.6;-0.3,-1,-1,-1
115,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,7,8,7
114,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,8,8,8
113,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,5,5,5
112,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,9,9,9
111,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,7,7,7
110,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,19,43,19
109,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,2,2,2
108,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.6;-0.3,14,-1,14
107,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
106,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,9,9,9
105,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,-1,-1,-1
104,93,103,graphml/Oteglobe.graphml,2,,9,clustered,0.6;-0.3,-1,-1,-1
103,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,29,35,77
102,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,11,11,11
101,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,10,10,10
100,93,103,graphml/Oteglobe.graphml,1,,9,clustered,0.6;-0.3,3,3,3
99,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
98,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,10,10,10
97,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,36,32,162
96,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,5,5,5
95,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,11,11,11
94,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
93,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,7,17,7
92,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,-1,-1,-1
91,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,10,10,10
90,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,4,4,4
89,93,103,graphml/Oteglobe.graphml,1,,5,clustered,0.6;-0.3,2,2,2
88,93,103,graphml/Oteglobe.graphml,2,,9,clustered,0.6;-0.3,3,5,3
87,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,9,9,9
86,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,24,22,24
85,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,9,9,9
84,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
83,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.6;-0.3,65,29,-1
82,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,8,8,8
81,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
80,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,4,4,4
79,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
78,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
77,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,4,4,4
76,93,103,graphml/Oteglobe.graphml,3,,2,clustered,0.6;-0.3,11,37,11
75,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,10,10,10
74,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,10,10,10
73,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,-1,-1,-1
72,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
71,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,37,26,37
70,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
69,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,9,21,9
68,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,8,8,8
67,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
66,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
65,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.6;-0.3,49,21,15
64,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,9,28,9
63,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
62,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
61,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,17,27,17
60,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,35,24,11
59,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,44,54,20
58,93,103,graphml/Oteglobe.graphml,1,,4,clustered,0.6;-0.3,45,9,23
57,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,5,5,5
56,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
55,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,5,5,5
54,93,103,graphml/Oteglobe.graphml,3,,9,clustered,0.6;-0.3,4,48,4
53,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,-1,-1,-1
52,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
51,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,11,11,11
50,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
49,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,12,12,12
48,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
47,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
46,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
45,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
44,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,8,8,8
43,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
42,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,9,7,9
41,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,11,11,11
40,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,3,3,3
39,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.6;-0.3,-1,-1,-1
38,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
37,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
36,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,10,10,10
35,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,9,9,9
34,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,2,2,2
33,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
32,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,11,11,11
31,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,-1,-1,-1
30,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,5,5,5
29,93,103,graphml/Oteglobe.graphml,2,,5,clustered,0.6;-0.3,-1,-1,-1
28,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,8,-1,-1
27,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,3,3,3
26,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,7,7,7
25,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
24,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,9,50,9
23,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,3,3,3
22,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,8,8,8
21,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,-1,-1,-1
20,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,114,28,-1
19,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,-1,-1,-1
18,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,5,5,5
17,93,103,graphml/Oteglobe.graphml,2,,4,clustered,0.6;-0.3,6,6,6
16,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,-1,-1,-1
15,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,10,-1,20
14,93,103,graphml/Oteglobe.graphml,1,,9,clustered,0.6;-0.3,-1,-1,-1
13,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,11,9,11
12,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,-1,-1,-1
11,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,-1,-1,-1
10,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,3,16,3
9,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.6;-0.3,7,7,7
8,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,3,6,3
7,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.6;-0.3,3,3,3
6,93,103,graphml/Oteglobe.graphml,3,,4,clustered,0.6;-0.3,27,27,165
5,93,103,graphml/Oteglobe.graphml,2,,2,clustered,0.6;-0.3,-1,-1,-1
4,93,103,graphml/Oteglobe.graphml,1,,2,clustered,0.6;-0.3,11,11,11
3,93,103,graphml/Oteglobe.graphml,2,,3,clustered,0.6;-0.3,13,13,13
2,93,103,graphml/Oteglobe.graphml,3,,4,clustered,0.6;-0.3,7,7,7
1,93,103,graphml/Oteglobe.graphml,1,,3,clustered,0.6;-0.3,3,3,3
