rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
153,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,7,7,7
152,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.2;-0.3,9,9,9
151,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,3,3,3
150,93,103,graphml/Oteglobe.graphml,3,,0,clustered,0.2;-0.3,3,5,3
149,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,6,6
148,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,4,4,4
147,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,10,10,10
146,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.2;-0.3,4,5,4
145,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,8,8,8
144,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,6,6
143,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,2,2,2
142,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.2;-0.3,3,3,3
141,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,5,5,5
140,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,8,8,8
139,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,9,9,9
138,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,4,4,4
137,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,2,2,2
136,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,9,9,9
135,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,6,6
134,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,10,10,10
133,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,3,3,3
132,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,10,10,10
131,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,5,5,5
130,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.2;-0.3,2,2,2
129,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,5,5,5
128,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,6,6
127,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,2,2,2
126,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,9,9,9
125,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,3,3,3
124,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,5,5,5
123,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,11,13,11
122,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,11,11,11
121,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,3,3,3
120,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,8,8,8
119,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,11,11,11
118,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,4,4,4
117,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,10,10,10
116,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,4,4,4
115,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,8,8,8
114,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,6,6
113,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,7,7,7
112,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,5,5,5
111,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,11,11,11
110,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,7,7,7
109,93,103,graphml/Oteglobe.graphml,4,,0,clustered,0.2;-0.3,6,6,6
108,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,12,12,12
107,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,4,4,4
106,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,5,5,5
105,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,4,4,4
104,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,9,9,9
103,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,10,10,10
102,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,3,3,3
101,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,5,6,5
100,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,6,6
99,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,9,9,9
98,93,103,graphml/Oteglobe.graphml,4,,0,clustered,0.2;-0.3,4,4,4
97,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.2;-0.3,10,10,10
96,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,7,7,7
95,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.2;-0.3,2,2,2
94,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.2;-0.3,8,8,8
93,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,4,4,4
92,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,2,2,2
91,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.2;-0.3,9,10,9
90,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,8,8,8
89,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,4,4,4
88,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,10,10,10
87,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,9,9,9
86,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,4,4,4
85,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,4,4,4
84,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,3,3,3
83,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,3,3,3
82,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,4,4,4
81,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,10,10,10
80,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,5,5,5
79,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,3,3,3
78,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,8,8,8
77,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,8,8,8
76,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,11,11,11
75,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,7,7,7
74,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,5,5,5
73,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,5,5,5
72,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,3,5,3
71,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,4,4,4
70,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,9,11,9
69,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,5,5,5
68,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,10,10,10
67,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,8,8,8
66,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,7,7,7
65,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.2;-0.3,7,8,7
64,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,4,4,4
63,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,2,2,2
62,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,2,2,2
61,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,4,4,4
60,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,6,6
59,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,6,6,6
58,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,3,3,3
57,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,7,7,7
56,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,6,6,6
55,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,11,11,11
54,93,103,graphml/Oteglobe.graphml,3,,0,clustered,0.2;-0.3,4,4,4
53,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,3,3,3
52,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,8,10,8
51,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,5,5,5
50,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,7,7,7
49,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,9,12,9
48,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,5,5,5
47,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,7,7,7
46,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,4,4,4
45,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,9,6
44,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,2,6,2
43,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,7,7,7
42,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,3,3,3
41,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,12,12,12
40,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,12,13,12
39,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,10,10,10
38,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,9,9,9
37,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,10,10,10
36,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,10,10,10
35,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,3,3,3
34,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.2;-0.3,13,13,13
33,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,8,8,8
32,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,7,7,7
31,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,8,8,8
30,93,103,graphml/Oteglobe.graphml,3,,1,clustered,0.2;-0.3,8,8,8
29,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.2;-0.3,8,8,8
28,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,8,8,8
27,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,7,7,7
26,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,11,11,11
25,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,5,5,5
24,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,9,9,9
23,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,11,11,11
22,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,4,4,4
21,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,10,10,10
20,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,6,6,6
19,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,9,6
18,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,7,7,7
17,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,6,6
16,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,9,9,9
15,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,4,4,4
14,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,8,8,8
13,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,4,6,4
12,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.2;-0.3,4,4,4
11,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.2;-0.3,7,7,7
10,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,7,7,7
9,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,6,6,6
8,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,2,2,2
7,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,8,8,8
6,93,103,graphml/Oteglobe.graphml,1,,1,clustered,0.2;-0.3,7,7,7
5,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,6,6,6
4,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,7,7,7
3,93,103,graphml/Oteglobe.graphml,2,,0,clustered,0.2;-0.3,7,7,7
2,93,103,graphml/Oteglobe.graphml,2,,1,clustered,0.2;-0.3,22,25,21
1,93,103,graphml/Oteglobe.graphml,1,,0,clustered,0.2;-0.3,5,5,5
