rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
69,197,243,graphml/Cogentco.graphml,2,,7,clustered,0.7;-0.3,-1,-1,-1
68,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.7;-0.3,18,65,18
67,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
66,197,243,graphml/Cogentco.graphml,3,,7,clustered,0.7;-0.3,-1,-1,-1
65,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.7;-0.3,-1,-1,-1
64,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.7;-0.3,-1,-1,-1
63,197,243,graphml/Cogentco.graphml,3,,6,clustered,0.7;-0.3,-1,-1,-1
62,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
61,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.7;-0.3,15,15,15
60,197,243,graphml/Cogentco.graphml,2,,7,clustered,0.7;-0.3,-1,-1,-1
59,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.7;-0.3,-1,-1,-1
58,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
57,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.7;-0.3,11,39,11
56,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
55,197,243,graphml/Cogentco.graphml,1,,4,clustered,0.7;-0.3,-1,-1,-1
54,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,7,17,7
53,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.7;-0.3,23,19,23
52,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,71,23,-1
51,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.7;-0.3,18,18,18
50,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.7;-0.3,-1,-1,-1
49,197,243,graphml/Cogentco.graphml,3,,6,clustered,0.7;-0.3,-1,-1,-1
48,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
47,197,243,graphml/Cogentco.graphml,1,,5,clustered,0.7;-0.3,24,33,40
46,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,14,39,14
45,197,243,graphml/Cogentco.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
44,197,243,graphml/Cogentco.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
43,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
42,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.7;-0.3,-1,-1,-1
41,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
40,197,243,graphml/Cogentco.graphml,2,,8,clustered,0.7;-0.3,15,-1,-1
39,197,243,graphml/Cogentco.graphml,3,,6,clustered,0.7;-0.3,34,31,44
38,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.7;-0.3,19,19,19
37,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.7;-0.3,7,7,7
36,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,11,11,11
35,197,243,graphml/Cogentco.graphml,2,,5,clustered,0.7;-0.3,17,31,17
34,197,243,graphml/Cogentco.graphml,2,,9,clustered,0.7;-0.3,42,26,42
33,197,243,graphml/Cogentco.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
32,197,243,graphml/Cogentco.graphml,2,,5,clustered,0.7;-0.3,119,10,103
31,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.7;-0.3,9,9,9
30,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
29,197,243,graphml/Cogentco.graphml,1,,6,clustered,0.7;-0.3,-1,-1,-1
28,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.7;-0.3,-1,-1,-1
27,197,243,graphml/Cogentco.graphml,2,,5,clustered,0.7;-0.3,-1,-1,-1
26,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.7;-0.3,6,6,6
25,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,14,56,14
24,197,243,graphml/Cogentco.graphml,2,,21,clustered,0.7;-0.3,-1,-1,-1
23,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,-1,-1,-1
22,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
21,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
20,197,243,graphml/Cogentco.graphml,2,,7,clustered,0.7;-0.3,3,3,3
19,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.7;-0.3,29,56,29
18,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.7;-0.3,7,7,7
17,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
16,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
15,197,243,graphml/Cogentco.graphml,2,,10,clustered,0.7;-0.3,-1,-1,-1
14,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
13,197,243,graphml/Cogentco.graphml,2,,8,clustered,0.7;-0.3,11,14,11
12,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.7;-0.3,11,14,11
11,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.7;-0.3,4,4,4
10,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.7;-0.3,-1,-1,-1
9,197,243,graphml/Cogentco.graphml,1,,10,clustered,0.7;-0.3,-1,-1,-1
8,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,734,-1,-1
7,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,3,3,3
6,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,8,8,8
5,197,243,graphml/Cogentco.graphml,1,,2,clustered,0.7;-0.3,6,6,6
4,197,243,graphml/Cogentco.graphml,2,,6,clustered,0.7;-0.3,-1,-1,-1
3,197,243,graphml/Cogentco.graphml,2,,4,clustered,0.7;-0.3,15,13,15
2,197,243,graphml/Cogentco.graphml,1,,3,clustered,0.7;-0.3,-1,-1,-1
1,197,243,graphml/Cogentco.graphml,2,,2,clustered,0.7;-0.3,23,22,23
