rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
146,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,12,12,12
145,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,13,18,13
144,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,16,16,16
143,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,12,12,12
142,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,9,12,9
141,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,6,6,6
140,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,11,12,11
139,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,8,8,8
138,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,7,7,7
137,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,11,11,11
136,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,12,12,12
135,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,6,6,6
134,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,6,6,6
133,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,13,13,13
132,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,10,10,10
131,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,5,5,5
130,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.1;-0.3,8,8,8
129,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,16,22,16
128,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,15,15,15
127,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,5,5,5
126,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,2,2,2
125,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,9,9,9
124,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,12,12,12
123,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,14,14,14
122,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,7,8,7
121,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.1;-0.3,4,4,4
120,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,14,19,14
119,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,21,21,21
118,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,16,16,16
117,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,5,5,5
116,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,3,3,3
115,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.1;-0.3,2,2,2
114,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,9,9,9
113,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,15,15,15
112,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,18,18,18
111,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,9,11,9
110,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,10,10,10
109,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,16,16,16
108,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,9,12,9
107,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,22,23,22
106,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,6,6,6
105,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,4,4,4
104,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,11,11,11
103,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,13,13,13
102,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,9,9,9
101,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,13,14,13
100,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,13,13,13
99,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,8,9,8
98,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,19,19,19
97,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,11,11,11
96,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,10,17,10
95,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,8,8,8
94,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,7,9,7
93,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,9,9,9
92,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,17,17,17
91,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,17,20,17
90,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,11,11,11
89,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,13,13,13
88,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,9,9,9
87,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,4,4,4
86,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,17,18,17
85,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,10,10,10
84,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,12,12,12
83,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,10,10,10
82,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,5,5,5
81,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,3,3,3
80,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,11,11,11
79,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,8,11,8
78,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,2,2,2
77,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,6,6,6
76,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,3,3,3
75,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,12,12,12
74,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,9,15,9
73,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,3,3,3
72,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.1;-0.3,13,13,13
71,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,4,4,4
70,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,17,17,17
69,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,16,16,16
68,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,12,12,12
67,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,15,15,15
66,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,11,11,11
65,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,14,14,14
64,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,23,23,23
63,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,15,16,15
62,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,11,11,11
61,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.1;-0.3,2,2,2
60,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.1;-0.3,11,12,11
59,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,11,11,11
58,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,4,4,4
57,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,5,5,5
56,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,11,11,11
55,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,11,11,11
54,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,7,7,7
53,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,4,4,4
52,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,12,12,12
51,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,5,6,5
50,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,5,5,5
49,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,13,14,13
48,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,11,11,11
47,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,11,11,11
46,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,16,16,16
45,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,7,9,7
44,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,13,16,13
43,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,14,14,14
42,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.1;-0.3,5,5,5
41,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,15,15,15
40,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,5,5,5
39,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,10,10,10
38,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,9,11,9
37,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,8,9,8
36,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,12,16,12
35,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,5,5,5
34,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,6,6,6
33,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,18,18,18
32,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,16,16,16
31,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,15,15,15
30,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,7,7,7
29,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,17,17,17
28,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,7,7,7
27,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,2,2,2
26,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,6,6,6
25,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,7,7,7
24,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,8,8,8
23,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,17,20,17
22,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,23,23,23
21,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,15,15,15
20,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,15,15,15
19,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,7,7,7
18,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,10,13,10
17,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,13,13,13
16,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,9,10,9
15,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,20,20,20
14,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,17,18,17
13,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,20,20,20
12,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,6,6,6
11,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,9,9,9
10,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,25,25,25
9,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,6,6,6
8,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,5,5,5
7,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,6,6,6
6,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.1;-0.3,4,4,4
5,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,3,3,3
4,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,8,8,8
3,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,11,11,11
2,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.1;-0.3,12,12,12
1,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.1;-0.3,4,4,4
