rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
112,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,13,13,13
111,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,4,4,4
110,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,5,5,5
109,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,8,8,8
108,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,6,8,6
107,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,13,19,13
106,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,17,17,17
105,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,14,16,14
104,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,2,2,2
103,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,9,9,9
102,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,12,12,12
101,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,4,4,4
100,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,11,11,11
99,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,11,18,11
98,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,5,10,5
97,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,12,15,12
96,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,8,8,8
95,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,11,11,11
94,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,21,21,21
93,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,10,10,10
92,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,13,17,13
91,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,4,4,4
90,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,12,12,12
89,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,14,14,14
88,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,7,7,7
87,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.2;-0.3,15,15,15
86,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,14,14,14
85,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,13,13,13
84,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,21,22,21
83,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,15,15,15
82,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,10,10,10
81,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,14,14,14
80,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,8,8,8
79,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,9,9,9
78,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,19,19,19
77,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,12,12,12
76,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,12,12,12
75,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,21,21,21
74,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,5,5,5
73,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,4,4,4
72,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,7,7,7
71,197,243,graphml/Cogentco.graphml,1,,1,clustered,0.2;-0.3,10,10,10
70,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,22,25,22
69,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,13,18,13
68,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,15,15,15
67,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,11,11,11
66,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,13,13,13
65,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,6,6,6
64,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,21,21,21
63,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.2;-0.3,3,3,3
62,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,17,17,17
61,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.2;-0.3,14,6,6
60,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,11,11,11
59,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,14,14,14
58,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,21,22,21
57,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,14,15,14
56,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.2;-0.3,13,13,13
55,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,6,6,6
54,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,8,8,8
53,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,13,13,13
52,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,9,9,9
51,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,4,4,4
50,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,8,8,8
49,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,15,15,15
48,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,10,10,10
47,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,15,15,15
46,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,20,20,20
45,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,4,4,4
44,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,12,12,12
43,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,16,16,16
42,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,4,4,4
41,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,14,18,14
40,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.2;-0.3,9,10,9
39,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,16,16,16
38,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,17,17,17
37,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,13,16,13
36,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.2;-0.3,9,9,9
35,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,15,15,15
34,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,14,14,14
33,197,243,graphml/Cogentco.graphml,3,,1,clustered,0.2;-0.3,4,4,4
32,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,5,5,5
31,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,14,16,14
30,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,7,7,7
29,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,3,3,3
28,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,5,5,5
27,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,11,11,11
26,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,3,3,3
25,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,12,12,12
24,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,4,5,4
23,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,4,4,4
22,197,243,graphml/Cogentco.graphml,3,,0,clustered,0.2;-0.3,8,8,8
21,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,12,12,12
20,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,15,15,15
19,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,5,5,5
18,197,243,graphml/Cogentco.graphml,2,,1,clustered,0.2;-0.3,10,10,10
17,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,4,4,4
16,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,12,12,12
15,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,18,21,18
14,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,6,6,6
13,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,10,12,10
12,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,9,9,9
11,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,6,6,6
10,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,8,8,8
9,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,11,11,11
8,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,12,12,12
7,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,12,12,12
6,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,13,14,13
5,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,5,5,5
4,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,10,10,10
3,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,7,7,7
2,197,243,graphml/Cogentco.graphml,2,,0,clustered,0.2;-0.3,14,16,14
1,197,243,graphml/Cogentco.graphml,1,,0,clustered,0.2;-0.3,11,11,11
