rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,13,13,13
199,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,10,10,10
198,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,10,-1,10
197,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,9,9,9
196,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
195,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,-1,-1,-1
194,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,7,8,7
193,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,5,5,5
192,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,19,74,19
191,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,10,10,10
190,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,19,21,19
189,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,-1,-1,-1
188,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,4,4,4
187,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,9,9,9
186,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,25,-1,25
185,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,19,19,19
184,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
183,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
182,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,9,9,9
181,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
180,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
179,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,9,9,9
178,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,8,8,8
177,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,3,3,3
176,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
175,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,3,3,3
174,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
173,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,4,4,4
172,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
171,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,16,-1,16
170,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,9,9,9
169,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,4,4,4
168,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
167,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,14,-1,14
166,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,-1,-1,-1
165,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
164,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,5,5,5
163,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,111,-1,-1
162,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,5,5,5
161,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,15,15,15
160,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
159,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,13,13,13
158,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,19,67,19
157,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
156,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
155,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,3,3,3
154,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,-1,-1,-1
153,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,11,11,11
152,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,6,-1,6
151,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,23,23,23
150,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,9,9,9
149,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,12,12,12
148,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,6,6,6
147,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,10,10,10
146,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,-1,-1,-1
145,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,8,8,8
144,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,16,16,16
143,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,10,10,10
142,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,13,13,13
141,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,10,10,10
140,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,6,6,6
139,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
138,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,15,20,15
137,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,2,2,2
136,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,2,2,2
135,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,14,14,14
134,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,-1,-1,-1
133,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,18,26,18
132,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,6,6,6
131,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,12,12,12
130,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,5,5,5
129,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,9,9,9
128,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,9,9,9
127,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,25,25,25
126,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
125,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,16,16,16
124,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
123,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,17,17,19
122,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
121,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,18,18,18
120,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,10,10,10
119,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
118,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,4,4,4
117,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,10,-1,10
116,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,14,-1,10
115,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,11,-1,11
114,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,17,17,17
113,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,12,12,12
112,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,6,6,6
111,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,7,7,7
110,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,15,15,15
109,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,17,-1,17
108,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,7,10,7
107,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,8,8,8
106,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,18,18,18
105,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,18,18,18
104,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,12,12,12
103,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
102,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,14,14,14
101,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,15,16,15
100,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,2,2,2
99,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
98,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,13,-1,13
97,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,9,9,9
96,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
95,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,2,2,2
94,197,243,graphml/Cogentco.graphml,3,22,44,random,-1,-1,-1,-1
93,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,9,9,9
92,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,-1,-1,-1
91,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,20,20,20
90,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,14,26,14
89,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,7,7,7
88,197,243,graphml/Cogentco.graphml,1,22,0,random,-1,9,9,9
87,197,243,graphml/Cogentco.graphml,2,22,22,random,-1,6,6,6
