rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,19,-1,19
199,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,15,15,15
198,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,17,33,17
197,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,27,-1,27
196,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,7,7,7
195,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,13,-1,13
194,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,5,5,5
193,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
192,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,12,12,12
191,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,5,5,5
190,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,15,15,15
189,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,12,-1,12
188,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,12,12,12
187,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,14,14,14
186,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,19,19,19
185,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,7,7,7
184,197,243,graphml/Cogentco.graphml,3,21,42,random,-1,3,3,3
183,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,9,9,9
182,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
181,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,11,11,11
180,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,6,6,6
179,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,15,15,15
178,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,11,11,11
177,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,14,17,14
176,197,243,graphml/Cogentco.graphml,3,21,42,random,-1,-1,-1,-1
175,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,6,6,6
174,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,15,15,15
173,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,11,27,11
172,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,14,14,14
171,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,15,15,15
170,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,10,10,10
169,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,9,12,9
168,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,13,13,13
167,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,4,4,4
166,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,22,22,22
165,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,5,5,5
164,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,18,-1,18
163,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,10,16,10
162,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,14,18,14
161,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,24,-1,38
160,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
159,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,5,5,5
158,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
157,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
156,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
155,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,4,4,4
154,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,10,-1,10
153,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,7,-1,7
152,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,13,13,13
151,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,3,3,3
150,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,19,21,19
149,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,5,5,5
148,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,12,-1,12
147,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,4,4,4
146,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,12,12,12
145,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,4,4,4
144,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
143,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,16,16,16
142,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
141,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,15,19,15
140,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,13,13,13
139,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,10,18,10
138,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
137,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,17,17,17
136,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,4,4,4
135,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,23,23,23
134,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,2,5,2
133,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,21,21,21
132,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,-1,-1,-1
131,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,10,13,10
130,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,5,5,5
129,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,11,11,11
128,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,21,21,21
127,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,11,11,11
126,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,11,11,11
125,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,7,7,7
124,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,18,18,18
123,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,7,8,7
122,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,7,11,7
121,197,243,graphml/Cogentco.graphml,1,21,0,random,-1,8,8,8
120,197,243,graphml/Cogentco.graphml,2,21,21,random,-1,7,7,7
