rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,11,11,11
199,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,22,22,22
198,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,8,8,8
197,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,99,-1,99
196,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,-1,-1,-1
195,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,22,22,22
194,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,14,14,14
193,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,15,-1,15
192,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,48,-1,48
191,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,68,16,68
190,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,7,7,7
189,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,-1,-1,-1
188,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,10,10,10
187,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,10,10,10
186,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,2,2,2
185,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,15,15,15
184,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,4,4,4
183,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,2,6,2
182,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,19,-1,19
181,197,243,graphml/Cogentco.graphml,3,17,34,random,-1,15,-1,15
180,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,14,14,14
179,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,8,9,8
178,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,2,2,2
177,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,4,4,4
176,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,17,17,17
175,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,-1,-1,-1
174,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,7,8,7
173,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,7,7,7
172,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,22,22,22
171,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,7,7,7
170,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,13,13,13
169,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,7,9,7
168,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,20,39,20
167,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,9,30,9
166,197,243,graphml/Cogentco.graphml,4,17,51,random,-1,5,5,5
165,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,13,13,13
164,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,23,23,23
163,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,5,5,5
162,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,12,-1,12
161,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,37,19,-1
160,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,13,13,13
159,197,243,graphml/Cogentco.graphml,1,17,0,random,-1,11,11,11
158,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,12,-1,12
157,197,243,graphml/Cogentco.graphml,2,17,17,random,-1,-1,-1,-1
