rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,12,13,12
199,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,15,15,15
198,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,10,10,10
197,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,6,6,6
196,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,20,19,48
195,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,25,25,25
194,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,21,21,21
193,197,243,graphml/Cogentco.graphml,3,19,38,random,-1,4,-1,4
192,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
191,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,209,31,-1
190,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,25,25,25
189,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,14,-1,14
188,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,15,47,15
187,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,56,-1,56
186,197,243,graphml/Cogentco.graphml,3,19,38,random,-1,-1,-1,-1
185,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,22,-1,25
184,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,5,5,5
183,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
182,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
181,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,5,5,5
180,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,15,-1,9
179,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,14,14,14
178,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,10,10,10
177,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,15,15,15
176,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,9,9,9
175,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,18,-1,18
174,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
173,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,5,5,5
172,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
171,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,11,21,11
170,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,2,2,2
169,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,3,3,3
168,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,7,7
167,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,35,21,35
166,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,11,11,11
165,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,7,7
164,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,3,3,3
163,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,10,10,10
162,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,8,8,8
161,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,16,17,16
160,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,6,6,6
159,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,18,34,18
158,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,8,9,8
157,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,5,5,5
156,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,14,14,14
155,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,4,4,4
154,197,243,graphml/Cogentco.graphml,3,19,38,random,-1,19,-1,19
153,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,12,16,12
152,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
151,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,20,20,20
150,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,27,7
149,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,7,7,7
148,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
147,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,8,8,8
146,197,243,graphml/Cogentco.graphml,3,19,38,random,-1,16,-1,16
145,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,6,6,6
144,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,12,8,12
143,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,10,-1,10
142,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,3,3,3
141,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
140,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,20,24,20
139,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
138,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,24,24,24
137,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,13,19,13
136,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,9,9,9
135,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,13,13,13
134,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,7,7
133,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,11,23,11
132,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,4,4,4
131,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,6,6,6
130,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,20,-1,14
129,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,15,15,15
128,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
127,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,7,7
126,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,12,12,12
125,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
124,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,23,23,23
123,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,6,6,6
122,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,19,19,19
121,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
120,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,15,-1,15
119,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
118,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,6,6,6
117,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
116,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,26,-1,24
115,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,17,13,-1
114,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,15,15,15
113,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,16,16,16
112,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
111,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,31,-1,31
110,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,3,3,3
109,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,21,21,21
108,197,243,graphml/Cogentco.graphml,3,19,38,random,-1,22,18,22
107,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,5,5,5
106,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,4,4,4
105,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,2,2,2
104,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,122,18,114
103,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
102,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,2,2,2
101,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,21,-1,23
100,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,21,21,21
99,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,10,10,10
98,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,36,-1,36
97,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,22,22,22
96,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
95,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,8,8,8
94,197,243,graphml/Cogentco.graphml,3,19,38,random,-1,4,4,4
93,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,29,-1,17
92,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,12,12,12
91,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,12,-1,12
90,197,243,graphml/Cogentco.graphml,3,19,38,random,-1,8,8,8
89,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,18,-1,18
88,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,20,20,20
87,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,7,7
86,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,10,10,10
85,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,26,34,26
84,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,13,13,13
83,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
82,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,14,-1,14
81,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,12,12,12
80,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,7,7
79,197,243,graphml/Cogentco.graphml,3,19,38,random,-1,-1,-1,-1
78,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,11,11,11
77,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,17,17,17
76,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,38,38,-1
75,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,8,7
74,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,21,-1,21
73,197,243,graphml/Cogentco.graphml,4,19,57,random,-1,4,4,4
72,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
71,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,10,10,10
70,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
69,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,13,11,13
68,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,55,-1,55
67,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,12,-1,12
66,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,14,14,14
65,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,14,7
64,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,4,4,4
63,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,10,10,10
62,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,16,16,16
61,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,8,8,8
60,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,5,5,5
59,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,4,4,4
58,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
57,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,4,4,4
56,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,12,10,12
55,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,8,8,8
54,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,14,14,14
53,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,37,15,37
52,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,6,6,6
51,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,8,25,8
50,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,18,18,18
49,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,25,25,25
48,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,4,4,4
47,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,4,4,4
46,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,10,10,10
45,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,24,-1,24
44,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,23,-1,23
43,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,13,13,13
42,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,14,19,14
41,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,10,10,10
40,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,13,13,13
39,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,30,30,30
38,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,12,12,12
37,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
36,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,14,14,14
35,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,9,9,9
34,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,15,15,15
33,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,2,5,2
32,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,12,12,12
31,197,243,graphml/Cogentco.graphml,3,19,38,random,-1,7,7,7
30,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,9,9,9
29,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,9,9,9
28,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
27,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,-1,-1,-1
26,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,12,12,12
25,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,7,7,7
24,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,7,7,7
23,197,243,graphml/Cogentco.graphml,1,19,0,random,-1,8,8,8
22,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,8,8,8
21,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,21,-1,21
20,197,243,graphml/Cogentco.graphml,2,19,19,random,-1,76,52,76
