rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,5,6,5
199,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,15,15,15
198,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,7,7,7
197,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,5,8,5
196,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,14,14,14
195,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,4,4,4
194,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,19,19,19
193,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,8,8,8
192,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,16,-1,16
191,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,7,8,7
190,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,33,27,33
189,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,4,4,4
188,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,-1,-1,-1
187,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,-1,-1,-1
186,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,12,34,12
185,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,13,13,13
184,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,15,15,15
183,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,8,12,8
182,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,11,11,11
181,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,10,10,10
180,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,11,13,11
179,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,10,10,10
178,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,12,12,12
177,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,18,18,18
176,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,6,6,6
175,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,11,11,11
174,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,5,5,5
173,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,16,-1,16
172,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,7,7,7
171,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,8,8,8
170,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,12,18,12
169,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,11,11,11
168,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,22,-1,22
167,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,-1,-1,-1
166,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,14,14,14
165,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,15,15,15
164,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,18,18,18
163,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,4,4,4
162,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,8,8,8
161,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,19,21,19
160,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,31,11,31
159,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,8,8,8
158,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,27,23,27
157,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,7,7,7
156,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,4,4,4
155,197,243,graphml/Cogentco.graphml,3,10,20,random,-1,2,2,2
154,197,243,graphml/Cogentco.graphml,1,10,0,random,-1,11,11,11
153,197,243,graphml/Cogentco.graphml,2,10,10,random,-1,12,12,12
