rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
199,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
198,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,5,8,5
197,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,7,7,7
196,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,9,9,9
195,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,7,7,7
194,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,16,16,16
193,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,5,5,5
192,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
191,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,9,9,9
190,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,6,6,6
189,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
188,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
187,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
186,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,17,17,17
185,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,13,13,13
184,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
183,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,5,5,5
182,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,5,5,5
181,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,6,6,6
180,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
179,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,11,11,11
178,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,15,15,15
177,197,243,graphml/Cogentco.graphml,3,24,48,random,-1,4,5,4
176,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,14,14,14
175,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
174,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,10,10,10
173,197,243,graphml/Cogentco.graphml,3,24,48,random,-1,-1,-1,-1
172,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,7,7,7
171,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,14,14,14
170,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,12,12,12
169,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,14,-1,14
168,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,8,8,8
167,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
166,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,2,6,2
165,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,74,-1,74
164,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,2,2,2
163,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,12,-1,12
162,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,33,-1,33
161,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,18,18,18
160,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,9,9,9
159,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,13,13,13
158,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,3,3,3
157,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,7,7,7
156,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,18,18,18
155,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,4,4,4
154,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
153,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,12,-1,12
152,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,4,4,4
151,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,17,17,17
150,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,8,8,8
149,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,14,13,14
148,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,10,-1,10
147,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,5,5,5
146,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,2,5,2
145,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,12,12,12
144,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,6,6,6
143,197,243,graphml/Cogentco.graphml,3,24,48,random,-1,8,8,8
142,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,7,7,7
141,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,4,4,4
140,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
139,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,10,10,10
138,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,4,4,4
137,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,18,18,18
136,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,40,35,44
135,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,17,30,17
134,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,7,7,7
133,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
132,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
131,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
130,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
129,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
128,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,4,4,4
127,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,24,-1,-1
126,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,11,12,11
125,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
124,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,17,17,17
123,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
122,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,5,5,5
121,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,-1,-1,-1
120,197,243,graphml/Cogentco.graphml,2,24,24,random,-1,12,12,12
119,197,243,graphml/Cogentco.graphml,1,24,0,random,-1,4,4,4
