rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,17,17,17
199,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,13,13,13
198,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,5,5,5
197,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,20,16,20
196,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,79,32,-1
195,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,11,11,11
194,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,13,13,13
193,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,9,11,9
192,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,-1,-1,-1
191,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,16,16,16
190,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,8,13,8
189,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,9,9,9
188,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,9,9,9
187,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,23,23,23
186,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,13,-1,13
185,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,8,8,8
184,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,15,21,15
183,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,9,9,9
182,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,15,15,15
181,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,8,8,8
180,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,14,14,14
179,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,10,10,10
178,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,9,9,9
177,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,3,3,3
176,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,17,56,17
175,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,6,15,6
174,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,19,19,19
173,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,18,18,18
172,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,16,-1,16
171,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,13,13,13
170,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,7,7,7
169,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,18,18,18
168,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,5,5,5
167,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,33,32,33
166,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,22,22,22
165,197,243,graphml/Cogentco.graphml,3,14,28,random,-1,3,3,3
164,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,7,7,7
163,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,9,9,9
162,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,20,20,20
161,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,12,9,10
160,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,4,4,4
159,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,11,11,11
158,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,-1,-1,-1
157,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,13,-1,13
156,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,166,-1,146
155,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,6,6,6
154,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,9,22,9
153,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,11,11,11
152,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,12,14,12
151,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,15,15,15
150,197,243,graphml/Cogentco.graphml,2,14,14,random,-1,9,9,9
149,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,19,19,19
148,197,243,graphml/Cogentco.graphml,1,14,0,random,-1,15,15,15
