rep,nrNodes,nrEdges,edgeProb,nrPaths,failure rate,noFailed,failureModel,failurePercent,hopsWithHeader,hopsMultipleTree,hopsOfEDPWithHeader
200,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,6,6,6
199,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,22,27,22
198,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,18,19,18
197,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,19,-1,19
196,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,23,45,23
195,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,10,30,10
194,197,243,graphml/Cogentco.graphml,3,8,16,random,-1,4,4,4
193,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,25,23,25
192,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,9,9,9
191,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,5,5,5
190,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,5,5,5
189,197,243,graphml/Cogentco.graphml,3,8,16,random,-1,4,4,4
188,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,14,14,14
187,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,8,8,8
186,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,22,24,22
185,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,9,9,9
184,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,5,5,5
183,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,11,11,11
182,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,20,-1,20
181,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,6,6,6
180,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,13,16,13
179,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,7,7,7
178,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,18,32,18
177,197,243,graphml/Cogentco.graphml,3,8,16,random,-1,3,3,3
176,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,12,12,12
175,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,12,15,12
174,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,20,20,20
173,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,23,-1,12
172,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,7,7,7
171,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,12,12,12
170,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,10,10,10
169,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,17,14,17
168,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,17,17,17
167,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,3,3,3
166,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,11,11,11
165,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,13,13,13
164,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,12,15,12
163,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,11,11,11
162,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,7,7,7
161,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,10,10,10
160,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,6,6,6
159,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,11,11,11
158,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,14,14,14
157,197,243,graphml/Cogentco.graphml,3,8,16,random,-1,3,3,3
156,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,15,26,15
155,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,15,15,15
154,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,12,13,12
153,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,5,5,5
152,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,17,-1,17
151,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,15,15,15
150,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,13,13,13
149,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,8,8,13
148,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,70,24,107
147,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,8,8,8
146,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,23,23,23
145,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,19,19,19
144,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,18,18,18
143,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,19,-1,19
142,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,-1,-1,-1
141,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,16,16,16
140,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,5,5,5
139,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,13,13,13
138,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,12,12,12
137,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,13,13,16
136,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,4,4,4
135,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,7,7,7
134,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,4,4,4
133,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,-1,-1,-1
132,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,7,12,7
131,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,7,7,7
130,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,10,10,10
129,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,22,22,22
128,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,13,13,13
127,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,10,17,10
126,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,8,8,8
125,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,15,15,15
124,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,17,17,17
123,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,18,18,18
122,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,10,10,10
121,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,15,19,15
120,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,10,11,10
119,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,4,4,4
118,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,12,12,12
117,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,10,13,10
116,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,7,7,7
115,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,7,7,7
114,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,15,15,15
113,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,13,13,13
112,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,20,20,20
111,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,5,11,5
110,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,11,-1,11
109,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,14,14,14
108,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,8,8,8
107,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,13,38,13
106,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,-1,-1,-1
105,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,10,10,10
104,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,12,12,12
103,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,14,21,14
102,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,20,20,20
101,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,11,11,11
100,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,26,26,26
99,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,8,12,8
98,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,21,21,21
97,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,9,13,9
96,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,5,5,5
95,197,243,graphml/Cogentco.graphml,3,8,16,random,-1,6,6,6
94,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,8,8,8
93,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,3,3,3
92,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,-1,-1,-1
91,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,20,-1,20
90,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,21,26,21
89,197,243,graphml/Cogentco.graphml,1,8,0,random,-1,13,13,13
88,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,16,-1,16
87,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,7,7,7
86,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,14,-1,14
85,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,16,16,16
84,197,243,graphml/Cogentco.graphml,2,8,8,random,-1,13,13,13
